label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
open,-0.008074,-0.008638,0.001400,-0.121206,-0.095133,-0.060208,-0.206665,-0.239201,-0.107990,-0.257294,-0.366301,-0.143139,-0.286003,-0.470606,-0.200406,-0.049860,-0.513757,-0.087070,-0.069380,-0.721140,-0.145000,-0.110026,-0.850859,-0.191492,-0.126091,-0.970891,-0.222516,0.058208,-0.521392,-0.086138,0.084064,-0.752719,-0.136588,0.099993,-0.889064,-0.174364,0.097238,-1.006729,-0.204681,0.142217,-0.470416,-0.103586,0.195925,-0.686663,-0.175266,0.241118,-0.802571,-0.194928,0.262621,-0.922978,-0.220394,0.213166,-0.386134,-0.128939,0.294703,-0.531056,-0.184606,0.368753,-0.605998,-0.198829,0.404127,-0.689972,-0.209815
open,0.000000,0.000000,0.000000,-0.118185,-0.102968,-0.069657,-0.198212,-0.251248,-0.115930,-0.235571,-0.382674,-0.155900,-0.246292,-0.504348,-0.195190,-0.012493,-0.526222,-0.085186,-0.019763,-0.738864,-0.140117,-0.026488,-0.870467,-0.183946,-0.026143,-0.984674,-0.216452,0.092041,-0.517954,-0.092561,0.137958,-0.738169,-0.139003,0.159914,-0.878448,-0.178350,0.172405,-1.000000,-0.208009,0.175818,-0.457632,-0.108446,0.253022,-0.652106,-0.163068,0.302334,-0.779630,-0.202656,0.339428,-0.896286,-0.230017,0.237450,-0.357576,-0.129259,0.349337,-0.477338,-0.182719,0.422720,-0.556813,-0.209376,0.482531,-0.634013,-0.226057
open,-0.004491,-0.004859,0.004934,-0.114632,-0.114515,-0.074134,-0.195157,-0.243098,-0.107854,-0.232015,-0.387737,-0.152645,-0.250101,-0.487885,-0.204533,-0.009966,-0.531292,-0.075909,-0.020594,-0.748709,-0.139997,-0.026540,-0.867234,-0.187268,-0.020283,-0.972409,-0.207012,0.091622,-0.524257,-0.088574,0.135649,-0.726693,-0.143142,0.169890,-0.890964,-0.191254,0.164594,-0.999161,-0.199613,0.169656,-0.465416,-0.104419,0.256497,-0.651694,-0.151042,0.304296,-0.779944,-0.195500,0.340280,-0.894852,-0.220809,0.236525,-0.340662,-0.124029,0.347600,-0.477285,-0.178187,0.411973,-0.557740,-0.202053,0.482566,-0.622995,-0.223213
open,0.006896,-0.009788,0.012168,-0.116152,-0.109312,-0.062566,-0.194657,-0.249539,-0.117167,-0.234887,-0.383711,-0.155619,-0.243311,-0.492668,-0.195729,-0.008932,-0.527374,-0.092513,-0.019872,-0.742021,-0.141484,-0.032536,-0.880968,-0.178339,-0.019690,-0.988673,-0.219795,0.090003,-0.520531,-0.104827,0.133599,-0.739206,-0.139214,0.150220,-0.870781,-0.177135,0.161859,-0.983693,-0.198328,0.174224,-0.447882,-0.117589,0.264320,-0.655273,-0.160911,0.301781,-0.775060,-0.199825,0.342275,-0.899479,-0.220803,0.239976,-0.357620,-0.123098,0.345745,-0.471002,-0.180745,0.419548,-0.545805,-0.222794,0.490218,-0.631303,-0.218129
open,-0.005120,0.002813,-0.007451,-0.112014,-0.098561,-0.057584,-0.196187,-0.259237,-0.116534,-0.232133,-0.379927,-0.153652,-0.252304,-0.509674,-0.194153,-0.002585,-0.540594,-0.088794,-0.035765,-0.746379,-0.143339,-0.029293,-0.874234,-0.181291,-0.029998,-0.981900,-0.209932,0.096552,-0.521468,-0.101562,0.144387,-0.728323,-0.151444,0.160430,-0.876235,-0.182307,0.173831,-0.992102,-0.216960,0.180348,-0.454255,-0.122734,0.246569,-0.644576,-0.159165,0.303816,-0.780291,-0.201067,0.335901,-0.894780,-0.232853,0.229485,-0.353345,-0.130633,0.346051,-0.476523,-0.180485,0.416626,-0.551790,-0.204643,0.474861,-0.635399,-0.226948
open,0.000000,0.000000,0.000000,-0.114974,-0.114586,-0.069232,-0.189677,-0.267075,-0.115757,-0.225615,-0.400101,-0.156254,-0.246651,-0.524865,-0.197429,0.010167,-0.528052,-0.087035,0.025579,-0.746142,-0.142891,0.035711,-0.884002,-0.187675,0.051531,-1.000000,-0.220698,0.118707,-0.505042,-0.095396,0.183769,-0.722632,-0.141867,0.223864,-0.867257,-0.183874,0.254875,-0.989561,-0.215775,0.200791,-0.432816,-0.111854,0.297113,-0.618062,-0.166746,0.362406,-0.741083,-0.210022,0.413664,-0.851315,-0.240788,0.255872,-0.323971,-0.132958,0.371549,-0.414932,-0.188789,0.445168,-0.473675,-0.216931,0.504788,-0.532194,-0.234501
open,0.001600,-0.010340,0.001039,-0.108787,-0.119340,-0.069794,-0.183241,-0.262513,-0.106881,-0.226881,-0.408576,-0.157938,-0.248857,-0.516101,-0.190595,0.003359,-0.526866,-0.089864,0.014203,-0.756319,-0.148165,0.030818,-0.887480,-0.181775,0.050317,-1.003515,-0.224591,0.120254,-0.499363,-0.093706,0.176027,-0.720464,-0.155250,0.219310,-0.862986,-0.196680,0.259848,-0.982107,-0.218879,0.201588,-0.444544,-0.114118,0.300272,-0.622893,-0.168692,0.364292,-0.732965,-0.203214,0.404295,-0.847204,-0.242789,0.262544,-0.324650,-0.134643,0.369837,-0.411369,-0.193162,0.448460,-0.479074,-0.215869,0.505729,-0.531466,-0.237128
open,0.005804,-0.003776,0.001539,-0.118133,-0.128894,-0.071260,-0.186369,-0.268823,-0.111738,-0.228773,-0.396462,-0.155091,-0.238754,-0.533649,-0.198784,0.011090,-0.521580,-0.078056,0.019611,-0.742511,-0.141135,0.040241,-0.876143,-0.188444,0.039155,-0.996235,-0.214196,0.110187,-0.497171,-0.093613,0.183623,-0.716391,-0.150707,0.217990,-0.863708,-0.192309,0.263757,-0.982533,-0.224479,0.201054,-0.422879,-0.104805,0.299720,-0.625945,-0.175436,0.360842,-0.747914,-0.207602,0.409469,-0.856991,-0.242886,0.254346,-0.327801,-0.132830,0.372037,-0.408472,-0.181915,0.443334,-0.483801,-0.216385,0.498397,-0.532238,-0.239023
open,0.004638,0.007469,0.004334,-0.097327,-0.121467,-0.077947,-0.196477,-0.265616,-0.114913,-0.233649,-0.403958,-0.145349,-0.244225,-0.516059,-0.189617,0.011754,-0.531885,-0.090873,0.027084,-0.748045,-0.145234,0.033689,-0.892601,-0.176483,0.059968,-0.999200,-0.213725,0.119042,-0.499972,-0.100767,0.179722,-0.730042,-0.141576,0.214678,-0.867596,-0.181207,0.253046,-0.993530,-0.206065,0.187702,-0.425904,-0.108249,0.293396,-0.624924,-0.166926,0.358263,-0.740807,-0.211627,0.417676,-0.856020,-0.234497,0.257147,-0.330616,-0.133191,0.366513,-0.404363,-0.192328,0.442061,-0.468105,-0.209723,0.496463,-0.541806,-0.230158
open,0.000000,0.000000,0.000000,-0.115275,-0.127660,-0.068057,-0.187232,-0.299605,-0.109468,-0.201434,-0.444364,-0.143972,-0.188127,-0.574366,-0.177059,0.014450,-0.559043,-0.070772,0.032181,-0.763864,-0.120523,0.041099,-0.891506,-0.162651,0.051849,-1.000000,-0.193963,0.126815,-0.535239,-0.076659,0.197651,-0.743748,-0.114512,0.234222,-0.875310,-0.150991,0.259877,-0.988457,-0.180115,0.210943,-0.460630,-0.091588,0.301571,-0.632729,-0.137526,0.353702,-0.746703,-0.173453,0.392320,-0.850407,-0.200089,0.266589,-0.347847,-0.111975,0.376943,-0.447901,-0.157413,0.449077,-0.514124,-0.179760,0.508963,-0.579143,-0.194538
open,-0.010535,-0.000070,-0.004108,-0.120586,-0.129784,-0.065385,-0.185462,-0.310321,-0.111041,-0.188117,-0.453280,-0.149865,-0.195701,-0.568311,-0.165344,0.010460,-0.554621,-0.072684,0.037975,-0.773458,-0.119947,0.049241,-0.887491,-0.167430,0.040989,-0.995913,-0.196015,0.129521,-0.537838,-0.074674,0.196845,-0.746581,-0.119837,0.244743,-0.881970,-0.149136,0.258565,-0.994756,-0.184171,0.221013,-0.460827,-0.099944,0.304905,-0.631549,-0.137388,0.360738,-0.739754,-0.178941,0.385020,-0.856963,-0.203285,0.268213,-0.352435,-0.112643,0.369518,-0.437827,-0.154919,0.451019,-0.507574,-0.187360,0.509468,-0.574786,-0.192613
open,0.002711,-0.008414,0.004559,-0.122470,-0.128005,-0.062256,-0.177554,-0.302940,-0.105971,-0.199737,-0.434401,-0.144991,-0.181772,-0.577336,-0.163581,0.019856,-0.552401,-0.068352,0.034496,-0.765440,-0.119228,0.050251,-0.891477,-0.165389,0.051822,-0.992598,-0.211758,0.124248,-0.531574,-0.076201,0.200346,-0.737442,-0.106281,0.231260,-0.868591,-0.146079,0.264545,-0.983757,-0.188909,0.220826,-0.457646,-0.090254,0.303059,-0.632671,-0.140640,0.358339,-0.749305,-0.173501,0.389230,-0.861203,-0.202266,0.264841,-0.353863,-0.107616,0.379025,-0.463255,-0.146628,0.452461,-0.500154,-0.179879,0.499351,-0.577677,-0.197854
open,-0.007090,-0.004078,-0.014084,-0.110386,-0.124704,-0.067612,-0.177713,-0.298156,-0.110131,-0.196603,-0.449313,-0.152784,-0.188257,-0.576845,-0.184529,0.017937,-0.562888,-0.071815,0.038077,-0.765085,-0.118755,0.052472,-0.887894,-0.167285,0.052708,-1.011425,-0.198875,0.134347,-0.536936,-0.082643,0.185529,-0.744218,-0.118885,0.232824,-0.884724,-0.145631,0.260600,-0.990241,-0.184666,0.216595,-0.450960,-0.086735,0.295261,-0.633229,-0.137818,0.351219,-0.749470,-0.161332,0.398303,-0.856686,-0.208641,0.262458,-0.344391,-0.106488,0.387415,-0.447949,-0.166212,0.450482,-0.512987,-0.188547,0.504416,-0.579590,-0.186678
open,0.000000,0.000000,0.000000,-0.120292,-0.151539,-0.065368,-0.180885,-0.353648,-0.093355,-0.170857,-0.529384,-0.115303,-0.139031,-0.672343,-0.133060,0.013021,-0.569976,-0.035345,0.028922,-0.772182,-0.073357,0.038945,-0.895704,-0.108104,0.051783,-1.000000,-0.134927,0.122286,-0.547439,-0.036634,0.180605,-0.745720,-0.062890,0.210208,-0.865905,-0.090880,0.229765,-0.964878,-0.114166,0.207514,-0.482036,-0.049549,0.282294,-0.650163,-0.086334,0.320629,-0.758085,-0.113629,0.349197,-0.854179,-0.133914,0.269643,-0.383112,-0.069206,0.367660,-0.491894,-0.108717,0.432466,-0.563749,-0.128689,0.487543,-0.632183,-0.141347
open,0.002963,-0.007830,0.003399,-0.121295,-0.152496,-0.058426,-0.185981,-0.351571,-0.094474,-0.165714,-0.527190,-0.123028,-0.137311,-0.664740,-0.132438,0.021746,-0.560778,-0.030498,0.032270,-0.772727,-0.071876,0.035132,-0.891678,-0.110035,0.049355,-0.994957,-0.139656,0.122341,-0.552624,-0.028991,0.173968,-0.749623,-0.053547,0.201099,-0.866731,-0.093736,0.221168,-0.970166,-0.110678,0.204814,-0.497327,-0.044980,0.277389,-0.640850,-0.091377,0.307342,-0.764346,-0.106069,0.349742,-0.854898,-0.136817,0.265429,-0.380834,-0.064202,0.364651,-0.478656,-0.109221,0.443156,-0.564068,-0.122258,0.485824,-0.634813,-0.134479
open,-0.004793,0.000242,0.009422,-0.123761,-0.163874,-0.057988,-0.176117,-0.356768,-0.091531,-0.170398,-0.530037,-0.110009,-0.145835,-0.675707,-0.137737,0.018643,-0.578174,-0.040289,0.029158,-0.762969,-0.081443,0.037553,-0.901906,-0.112487,0.055552,-0.995167,-0.122911,0.123900,-0.539425,-0.038603,0.177923,-0.739253,-0.053860,0.217275,-0.874677,-0.085588,0.228359,-0.958697,-0.125025,0.219135,-0.474306,-0.050583,0.285912,-0.642956,-0.076685,0.322644,-0.775130,-0.111038,0.347843,-0.852494,-0.128587,0.267899,-0.376953,-0.075176,0.365023,-0.488176,-0.116215,0.427717,-0.551423,-0.127141,0.483882,-0.632474,-0.144574
open,-0.001286,0.003100,-0.002612,-0.118810,-0.152152,-0.060890,-0.188785,-0.353945,-0.088758,-0.162688,-0.519718,-0.122754,-0.142728,-0.670075,-0.131604,0.020280,-0.572848,-0.029667,0.029858,-0.770083,-0.071507,0.039135,-0.897353,-0.106027,0.049859,-1.001669,-0.136998,0.131345,-0.546986,-0.035119,0.182336,-0.751838,-0.068999,0.214330,-0.860715,-0.085978,0.226313,-0.963994,-0.111834,0.207281,-0.493221,-0.055049,0.273136,-0.665444,-0.087607,0.314002,-0.765857,-0.110734,0.357898,-0.862996,-0.133905,0.263828,-0.381786,-0.071341,0.368665,-0.488709,-0.113249,0.439418,-0.571884,-0.133091,0.489059,-0.632439,-0.145126
open,0.000000,0.000000,0.000000,-0.129103,-0.119541,-0.065139,-0.213583,-0.303270,-0.098188,-0.235494,-0.466105,-0.124511,-0.230991,-0.609357,-0.147766,-0.030052,-0.541012,-0.052050,-0.039350,-0.748165,-0.093571,-0.044250,-0.877006,-0.129358,-0.041481,-0.985562,-0.156500,0.076304,-0.533997,-0.055434,0.126522,-0.750890,-0.087549,0.150889,-0.888160,-0.118109,0.166682,-1.000000,-0.141822,0.162796,-0.482331,-0.068851,0.230069,-0.677394,-0.109353,0.264168,-0.802136,-0.138845,0.288427,-0.914128,-0.159493,0.231793,-0.396167,-0.088187,0.321034,-0.535212,-0.129463,0.375081,-0.630026,-0.149451,0.418957,-0.720811,-0.161630
open,0.001030,-0.003859,-0.000174,-0.138050,-0.116273,-0.064038,-0.209444,-0.307084,-0.099325,-0.229983,-0.470273,-0.131200,-0.235534,-0.611607,-0.149176,-0.034167,-0.552163,-0.055961,-0.031841,-0.734523,-0.088906,-0.046370,-0.885591,-0.122687,-0.044032,-0.981103,-0.152169,0.088448,-0.532281,-0.055566,0.125515,-0.748277,-0.086535,0.148655,-0.889825,-0.119358,0.162853,-1.009200,-0.147281,0.156295,-0.477885,-0.068260,0.235329,-0.676802,-0.115694,0.259246,-0.796922,-0.141731,0.280496,-0.906531,-0.168879,0.222778,-0.392291,-0.082093,0.328788,-0.539992,-0.125703,0.377806,-0.632312,-0.148173,0.418665,-0.729882,-0.157393
open,-0.005024,-0.000247,0.002826,-0.130204,-0.107032,-0.065244,-0.216373,-0.300979,-0.099008,-0.225950,-0.470829,-0.141171,-0.233219,-0.615492,-0.153628,-0.034581,-0.535917,-0.045039,-0.034912,-0.753944,-0.108260,-0.043755,-0.869225,-0.139543,-0.044613,-0.978414,-0.166027,0.079175,-0.531140,-0.055756,0.135266,-0.744266,-0.089595,0.142254,-0.873830,-0.124561,0.174738,-1.004603,-0.146882,0.173518,-0.480706,-0.064246,0.231423,-0.674293,-0.109098,0.266993,-0.803018,-0.148677,0.281643,-0.917177,-0.160205,0.238311,-0.389486,-0.096080,0.324547,-0.529863,-0.114672,0.383749,-0.637675,-0.153104,0.412208,-0.725936,-0.161788
open,-0.000289,-0.001713,0.004793,-0.138015,-0.111652,-0.064668,-0.217801,-0.309551,-0.106646,-0.240903,-0.461503,-0.124367,-0.239876,-0.616722,-0.159698,-0.041305,-0.548764,-0.054922,-0.042249,-0.747434,-0.094078,-0.055354,-0.880613,-0.126801,-0.039535,-0.989610,-0.153085,0.083129,-0.532818,-0.057005,0.128508,-0.751815,-0.088909,0.144755,-0.881760,-0.113593,0.161516,-0.999619,-0.141336,0.160193,-0.485006,-0.065138,0.226598,-0.682664,-0.115787,0.273994,-0.812424,-0.137652,0.293410,-0.920032,-0.149551,0.222417,-0.387637,-0.089472,0.318255,-0.533525,-0.123628,0.382460,-0.631159,-0.152781,0.417759,-0.732709,-0.165368
open,0.000000,0.000000,0.000000,-0.133641,-0.204634,-0.048752,-0.200995,-0.438803,-0.077896,-0.172004,-0.640142,-0.112468,-0.068868,-0.753626,-0.140271,0.003288,-0.649492,0.032593,0.036477,-0.843868,-0.031853,0.021902,-0.914131,-0.093370,-0.003579,-0.929071,-0.127178,0.112399,-0.632578,0.021369,0.162036,-0.852889,-0.022794,0.163039,-0.957042,-0.060994,0.143480,-1.000000,-0.081805,0.208178,-0.574132,-0.007826,0.267002,-0.770129,-0.046200,0.273215,-0.867955,-0.056834,0.260784,-0.923244,-0.057317,0.292395,-0.479441,-0.046069,0.364243,-0.639680,-0.071572,0.396227,-0.752618,-0.073879,0.413940,-0.852713,-0.069813
open,-0.002518,0.012214,-0.009225,-0.137854,-0.209904,-0.050885,-0.200849,-0.440077,-0.078274,-0.190760,-0.637030,-0.111861,-0.068913,-0.754193,-0.138343,-0.000775,-0.640010,0.032180,0.047661,-0.839151,-0.022579,0.021225,-0.918545,-0.089907,-0.013569,-0.910050,-0.135034,0.117229,-0.626699,0.014100,0.163510,-0.853242,-0.027615,0.151776,-0.955102,-0.074008,0.134903,-1.015697,-0.080687,0.216245,-0.564987,-0.005771,0.282185,-0.769537,-0.050371,0.282308,-0.861914,-0.053149,0.247004,-0.925479,-0.060177,0.295187,-0.481406,-0.041641,0.367716,-0.639996,-0.070806,0.395650,-0.751430,-0.061983,0.415493,-0.850502,-0.066667
open,0.005128,0.003968,0.004810,-0.137511,-0.210531,-0.049399,-0.202975,-0.434037,-0.075409,-0.178289,-0.637713,-0.113020,-0.070320,-0.752283,-0.149354,-0.010572,-0.646413,0.034994,0.024325,-0.845285,-0.031381,0.015967,-0.914311,-0.099654,-0.009405,-0.925940,-0.131782,0.109263,-0.620178,0.031460,0.162648,-0.858412,-0.026862,0.158768,-0.958767,-0.058491,0.139397,-1.004740,-0.079037,0.211224,-0.577274,-0.014105,0.264203,-0.776237,-0.051390,0.270073,-0.864389,-0.056556,0.260607,-0.940666,-0.049711,0.292827,-0.485866,-0.049368,0.368523,-0.629398,-0.063036,0.390484,-0.753192,-0.073764,0.420892,-0.847220,-0.075330
open,-0.004651,0.005908,0.000167,-0.134540,-0.201340,-0.056889,-0.200614,-0.439263,-0.084442,-0.172544,-0.644312,-0.120912,-0.070540,-0.761573,-0.138060,-0.002522,-0.645937,0.034306,0.037974,-0.855589,-0.023110,0.022138,-0.916166,-0.085083,-0.005183,-0.931363,-0.120413,0.110729,-0.628078,0.020760,0.162655,-0.851152,-0.019506,0.167517,-0.946870,-0.043951,0.139913,-0.995144,-0.085426,0.210505,-0.576500,-0.002442,0.273403,-0.766052,-0.050376,0.267234,-0.865302,-0.062200,0.252497,-0.924869,-0.062729,0.286728,-0.476039,-0.058073,0.369595,-0.640728,-0.075296,0.397819,-0.744299,-0.079900,0.413073,-0.854252,-0.078898
open,0.000000,0.000000,0.000000,-0.133134,-0.096460,-0.056454,-0.228604,-0.267813,-0.087981,-0.285237,-0.414057,-0.115201,-0.336086,-0.521916,-0.141807,-0.060964,-0.534348,-0.044136,-0.080052,-0.729602,-0.083100,-0.091104,-0.845663,-0.120470,-0.097220,-0.938634,-0.148566,0.039923,-0.544031,-0.051384,0.072246,-0.763496,-0.078436,0.091002,-0.896293,-0.107777,0.107982,-1.000000,-0.131930,0.126136,-0.499761,-0.068109,0.187696,-0.703254,-0.105019,0.228912,-0.825117,-0.137928,0.263251,-0.924476,-0.162568,0.196910,-0.414465,-0.089920,0.284100,-0.550792,-0.129324,0.342529,-0.639103,-0.150665,0.391856,-0.719429,-0.165337
open,-0.004669,0.004246,0.006488,-0.129574,-0.089640,-0.055121,-0.236672,-0.270988,-0.081656,-0.281084,-0.413314,-0.109550,-0.333621,-0.534049,-0.147992,-0.061459,-0.534132,-0.052474,-0.091656,-0.727001,-0.073194,-0.094502,-0.850525,-0.113663,-0.103724,-0.933475,-0.150106,0.030525,-0.540328,-0.050145,0.071567,-0.766099,-0.080369,0.088668,-0.904840,-0.108552,0.117295,-0.992622,-0.133362,0.128134,-0.503519,-0.076223,0.192319,-0.717705,-0.110234,0.232033,-0.826374,-0.146777,0.264823,-0.911657,-0.153418,0.184231,-0.419834,-0.089446,0.279660,-0.555960,-0.132292,0.342645,-0.642289,-0.156174,0.388592,-0.715033,-0.161480
open,-0.006121,0.002401,-0.011164,-0.122142,-0.095590,-0.061988,-0.234353,-0.259974,-0.083257,-0.287555,-0.409739,-0.110168,-0.336461,-0.519509,-0.137356,-0.059880,-0.530096,-0.053927,-0.075885,-0.712940,-0.084642,-0.092524,-0.843604,-0.119988,-0.099482,-0.939781,-0.151673,0.032565,-0.546071,-0.060345,0.066175,-0.761432,-0.077720,0.094036,-0.897652,-0.103237,0.106214,-0.998124,-0.134256,0.127205,-0.507139,-0.066344,0.187893,-0.708484,-0.103135,0.228402,-0.818758,-0.139220,0.270761,-0.928766,-0.162933,0.197102,-0.418925,-0.088913,0.272298,-0.559992,-0.134419,0.340490,-0.641432,-0.152115,0.392353,-0.720113,-0.164856
open,0.001543,0.010662,-0.005235,-0.129553,-0.086159,-0.056217,-0.229645,-0.271500,-0.086299,-0.280750,-0.415389,-0.111986,-0.337271,-0.515807,-0.153257,-0.051647,-0.541336,-0.048288,-0.086478,-0.729256,-0.087347,-0.088388,-0.855853,-0.120532,-0.088300,-0.932774,-0.150365,0.037499,-0.545402,-0.045436,0.067986,-0.764393,-0.090378,0.092026,-0.883475,-0.107552,0.115730,-0.995836,-0.136679,0.122252,-0.512012,-0.061246,0.192407,-0.699388,-0.111585,0.226766,-0.825192,-0.141295,0.256445,-0.921772,-0.162590,0.186442,-0.417671,-0.089129,0.288966,-0.541041,-0.134333,0.342521,-0.643556,-0.146236,0.392902,-0.726830,-0.151475
open,0.000000,0.000000,0.000000,-0.129643,-0.088611,-0.063416,-0.228338,-0.235747,-0.099365,-0.294633,-0.365709,-0.130607,-0.344311,-0.473227,-0.160757,-0.100415,-0.510901,-0.056671,-0.130614,-0.708510,-0.102590,-0.143269,-0.832385,-0.140754,-0.144091,-0.939817,-0.170082,-0.004180,-0.524311,-0.064411,0.010111,-0.745702,-0.102288,0.023266,-0.885636,-0.135406,0.036510,-1.000000,-0.161369,0.081699,-0.486086,-0.082165,0.119982,-0.691854,-0.128347,0.143459,-0.820240,-0.160240,0.160545,-0.936710,-0.183511,0.157601,-0.407635,-0.105734,0.229636,-0.545619,-0.151573,0.276348,-0.641847,-0.173862,0.314087,-0.735486,-0.188912
open,0.002073,0.001342,0.005357,-0.128495,-0.089583,-0.056721,-0.218562,-0.258876,-0.094771,-0.305512,-0.367933,-0.131275,-0.338320,-0.474952,-0.160088,-0.103339,-0.500913,-0.065222,-0.134474,-0.709718,-0.103598,-0.153463,-0.834416,-0.140709,-0.152805,-0.937944,-0.160295,-0.002028,-0.526755,-0.074979,0.011063,-0.740185,-0.112493,0.023470,-0.880145,-0.126047,0.041404,-1.010988,-0.162461,0.077118,-0.496324,-0.078717,0.113305,-0.695761,-0.124337,0.150667,-0.816430,-0.167709,0.163671,-0.934021,-0.192144,0.161313,-0.399810,-0.098465,0.224817,-0.543490,-0.155224,0.283170,-0.635035,-0.175230,0.312305,-0.736855,-0.186748
open,0.009445,-0.001541,-0.005943,-0.134654,-0.086939,-0.060861,-0.232524,-0.240131,-0.102496,-0.298790,-0.360201,-0.132315,-0.350312,-0.476903,-0.168920,-0.099532,-0.506248,-0.050137,-0.140129,-0.713554,-0.102460,-0.144379,-0.838998,-0.142993,-0.155702,-0.945757,-0.172539,-0.001387,-0.521464,-0.070933,0.008222,-0.746190,-0.092919,0.017840,-0.876134,-0.131567,0.029908,-0.999758,-0.166901,0.079803,-0.484365,-0.068345,0.122276,-0.690609,-0.113497,0.139894,-0.820458,-0.151841,0.157869,-0.933894,-0.180066,0.146602,-0.395107,-0.106312,0.234994,-0.535993,-0.151657,0.278261,-0.641147,-0.176969,0.310931,-0.744298,-0.191483
open,0.003081,-0.001197,0.013807,-0.131968,-0.092114,-0.065090,-0.224499,-0.233475,-0.095924,-0.298946,-0.358364,-0.132567,-0.345170,-0.473499,-0.163524,-0.086943,-0.519462,-0.047634,-0.122614,-0.702354,-0.090988,-0.149951,-0.836017,-0.147314,-0.142486,-0.935340,-0.165852,-0.010473,-0.519227,-0.064535,0.019652,-0.740781,-0.106585,0.022474,-0.881871,-0.145873,0.030503,-0.991912,-0.159313,0.078619,-0.481905,-0.080022,0.117640,-0.687925,-0.125792,0.141585,-0.820332,-0.168455,0.157567,-0.931785,-0.190662,0.151108,-0.398524,-0.097812,0.223897,-0.546203,-0.149658,0.272500,-0.642598,-0.175732,0.310367,-0.738135,-0.182512
open,0.000000,0.000000,0.000000,-0.132031,-0.090924,-0.054503,-0.232534,-0.240402,-0.084725,-0.296326,-0.369926,-0.112177,-0.348079,-0.480395,-0.138588,-0.112702,-0.516910,-0.042603,-0.145102,-0.711022,-0.083650,-0.157102,-0.831486,-0.118666,-0.158992,-0.933766,-0.145295,-0.018733,-0.531524,-0.052670,-0.009059,-0.755563,-0.085430,0.003711,-0.890804,-0.115519,0.017576,-1.000000,-0.138525,0.067649,-0.496818,-0.072325,0.096822,-0.702877,-0.112772,0.114351,-0.828305,-0.141543,0.126827,-0.940165,-0.162504,0.146170,-0.422992,-0.097243,0.211465,-0.564372,-0.136523,0.253599,-0.660246,-0.154622,0.287525,-0.752281,-0.166673
open,-0.003548,-0.007929,-0.006385,-0.132761,-0.092402,-0.050033,-0.236127,-0.239719,-0.078778,-0.299237,-0.367639,-0.113896,-0.348522,-0.471557,-0.141510,-0.105990,-0.519251,-0.044955,-0.157242,-0.713934,-0.085392,-0.156642,-0.829054,-0.125502,-0.149852,-0.932860,-0.149643,-0.026559,-0.534264,-0.054886,-0.010253,-0.754462,-0.082582,0.004490,-0.890464,-0.117303,0.024781,-1.001462,-0.151145,0.068441,-0.488798,-0.066310,0.095925,-0.701010,-0.112412,0.111947,-0.835815,-0.143733,0.128512,-0.939597,-0.166022,0.140434,-0.426480,-0.097976,0.213879,-0.565200,-0.133960,0.254607,-0.668767,-0.156357,0.279979,-0.747825,-0.169122
open,-0.008982,-0.005002,0.001178,-0.133066,-0.083793,-0.047272,-0.234439,-0.243716,-0.075684,-0.289465,-0.367435,-0.107019,-0.348601,-0.469440,-0.138280,-0.108493,-0.522667,-0.050058,-0.135303,-0.717717,-0.089657,-0.157440,-0.829520,-0.112313,-0.149686,-0.943251,-0.146116,-0.014964,-0.531361,-0.064918,-0.015265,-0.761878,-0.090320,0.002995,-0.895657,-0.109756,0.012912,-0.985166,-0.138050,0.059955,-0.492550,-0.079986,0.097752,-0.696031,-0.117154,0.115642,-0.821715,-0.141001,0.125234,-0.940559,-0.169359,0.138605,-0.420055,-0.100499,0.219739,-0.566926,-0.133887,0.248279,-0.655775,-0.160300,0.292345,-0.744760,-0.170090
